FIPS,State,County,Population,Poverty Raw,Poverty Rate,COVID Cases,COVID Deaths,Labor Force,Employed,Unemployed,Unemployment Rate,Median Household Income,"Less than high school graduate, 2019-23","High school graduate (or equivalency), 2019-23","Some college or associate degree, 2019-23","Bachelor's degree or higher, 2019-23","Percent of adults who are not high school graduates, 2019-23","Percent of adults who are high school graduates (or equivalent), 2019-23","Percent of adults completing some college or associate degree, 2019-23","Percent of adults with a bachelor's degree or higher, 2019-23",Predicted Cases,Predicted Deaths,Cases Error,Deaths Error
31097,NE,Johnson County,5245,560.0,0.1068,156.0,5.0,2013.0,1960.0,53.0,2.6,60549.0,436.0,1593.0,1015.0,713.0,11.60500399,42.40085174,27.01623636,18.97790791,396.1887,6.0216656,240.18869018554688,1.0216655731201172
31099,NE,Kearney County,6706,536.0,0.0799,405.0,6.0,3731.0,3667.0,64.0,1.7,74686.0,275.0,1146.0,1664.0,1513.0,5.980861244,24.92387995,36.18964767,32.90561114,541.1048,6.7234235,136.10479736328125,0.7234234809875488
31101,NE,Keith County,8179,936.0,0.1144,614.0,18.0,4674.0,4593.0,81.0,1.7,60608.0,560.0,1826.0,2393.0,1297.0,9.216589862,30.05266623,39.38446346,21.34628045,600.9576,14.595095,-13.04241943359375,-3.404905319213867
31103,NE,Keya Paha County,805,164.0,0.2037,34.0,0.0,548.0,537.0,11.0,2.0,51579.0,20.0,205.0,243.0,162.0,3.174603175,32.53968254,38.57142857,25.71428571,109.13459,-0.88217884,75.13459014892578,-0.8821788430213928
31105,NE,Kimball County,3336,414.0,0.1241,208.0,9.0,1950.0,1916.0,34.0,1.7,55797.0,270.0,938.0,940.0,358.0,10.77414206,37.4301676,37.50997606,14.28571429,305.58716,6.4855933,97.587158203125,-2.514406681060791
31107,NE,Knox County,8307,1280.0,0.1541,627.0,11.0,4668.0,4570.0,98.0,2.1,54880.0,416.0,2010.0,2182.0,1129.0,7.251176573,35.03573296,38.03381558,19.67927488,812.6212,11.272176,185.6212158203125,0.27217578887939453
31109,NE,Lancaster County,324434,38884.0,0.1199,41880.0,116.0,179486.0,175851.0,3635.0,2.0,68358.0,13225.0,41678.0,64754.0,83408.0,6.51269298,20.52446261,31.88831162,41.07453279,41907.84,118.53018,27.83984375,2.530181884765625
31111,NE,Lincoln County,33614,3923.0,0.1167,4157.0,61.0,18408.0,18031.0,377.0,2.0,62442.0,1560.0,6987.0,10383.0,4856.0,6.558479778,29.37442193,43.65172791,20.41537039,3906.3804,56.189713,-250.61962890625,-4.8102874755859375
31113,NE,Logan County,685,72.0,0.1051,44.0,0.0,483.0,473.0,10.0,2.1,68723.0,10.0,150.0,243.0,147.0,1.818181818,27.27272727,44.18181818,26.72727273,120.7339,-1.2893507,76.73390197753906,-1.2893507480621338
31115,NE,Loup County,601,98.0,0.1631,21.0,0.0,410.0,400.0,10.0,2.4,60487.0,0.0,140.0,171.0,109.0,0.0,33.33333333,40.71428571,25.95238095,4.2765894,-1.8267537,-16.723410606384277,-1.8267537355422974
31117,NE,McPherson County,379,56.0,0.1478,20.0,0.0,434.0,427.0,7.0,1.6,52774.0,12.0,76.0,163.0,81.0,3.614457831,22.89156627,49.09638554,24.39759036,78.22081,1.5166509,58.22080993652344,1.516650915145874
31119,NE,Madison County,35414,4489.0,0.1268,4305.0,26.0,19881.0,19492.0,389.0,2.0,63482.0,1813.0,7243.0,8720.0,5459.0,7.802883581,31.17279966,37.52958898,23.49472778,4530.9175,33.508602,225.91748046875,7.508602142333984
31121,NE,Merrick County,7715,697.0,0.0903,726.0,13.0,4195.0,4119.0,76.0,1.8,68754.0,411.0,1981.0,2068.0,950.0,7.597042514,36.61737523,38.22550832,17.56007394,665.3312,12.623132,-60.6688232421875,-0.37686824798583984
31123,NE,Morrill County,4522,619.0,0.1369,391.0,20.0,2660.0,2608.0,52.0,2.0,58889.0,287.0,1036.0,1139.0,687.0,9.114004446,32.89933312,36.17021277,21.81644967,351.52274,9.371344,-39.477264404296875,-10.628656387329102
31125,NE,Nance County,3317,371.0,0.1118,264.0,7.0,1960.0,1923.0,37.0,1.9,62863.0,171.0,772.0,955.0,428.0,7.351676698,33.1900258,41.05760963,18.40068788,318.9472,5.287121,54.94720458984375,-1.7128791809082031
31127,NE,Nemaha County,7036,911.0,0.1295,443.0,14.0,3611.0,3532.0,79.0,2.2,61933.0,488.0,1414.0,1370.0,1347.0,10.56505737,30.61268673,29.66009959,29.16215631,538.16974,9.4501705,95.16973876953125,-4.549829483032227
31129,NE,Nuckolls County,4069,435.0,0.1069,358.0,6.0,2488.0,2438.0,50.0,2.0,57278.0,243.0,914.0,1111.0,824.0,7.858990944,29.56015524,35.93143596,26.64941785,405.10764,5.089803,47.107635498046875,-0.9101967811584473
31131,NE,Otoe County,16186,1576.0,0.0974,1355.0,11.0,8549.0,8368.0,181.0,2.1,70433.0,720.0,3688.0,3629.0,3000.0,6.523511824,33.41487723,32.88031168,27.18129927,1683.8567,14.319086,328.856689453125,3.3190860748291016
31133,NE,Pawnee County,2531,328.0,0.1296,175.0,7.0,1492.0,1462.0,30.0,2.0,55584.0,213.0,695.0,491.0,358.0,12.12293682,39.55606147,27.94536141,20.3756403,417.37476,5.7054887,242.374755859375,-1.294511318206787
31135,NE,Perkins County,2827,299.0,0.1058,152.0,1.0,1858.0,1829.0,29.0,1.6,67296.0,145.0,518.0,804.0,508.0,7.341772152,26.2278481,40.70886076,25.72151899,269.33868,1.226043,117.33868408203125,0.2260429859161377
31137,NE,Phelps County,8988,831.0,0.0925,970.0,15.0,5006.0,4915.0,91.0,1.8,66287.0,485.0,1689.0,2299.0,1633.0,7.943006878,27.66131674,37.65149034,26.74418605,1007.8893,12.936146,37.8892822265625,-2.063854217529297
31139,NE,Pierce County,7317,681.0,0.0931,504.0,6.0,4213.0,4137.0,76.0,1.8,70906.0,277.0,1494.0,2042.0,1134.0,5.599353143,30.20012129,41.27754194,22.92298363,622.4741,8.282403,118.47412109375,2.282402992248535
31141,NE,Platte County,34355,3361.0,0.0978,3638.0,31.0,18436.0,18079.0,357.0,1.9,67132.0,2286.0,6849.0,7862.0,5393.0,10.20991514,30.58954891,35.11389013,24.08664582,3479.071,33.274067,-158.928955078125,2.274066925048828
31143,NE,Polk County,5240,397.0,0.0758,447.0,8.0,2925.0,2871.0,54.0,1.8,70813.0,243.0,1311.0,1404.0,675.0,6.688687036,36.08587944,38.64574732,18.57968621,490.01825,7.7641354,43.01824951171875,-0.23586463928222656
31145,NE,Red Willow County,10528,1199.0,0.1139,707.0,6.0,5925.0,5816.0,109.0,1.8,60108.0,336.0,2216.0,2784.0,1878.0,4.657610202,30.71804824,38.59162739,26.03271417,1146.9719,8.724718,439.971923828125,2.7247180938720703
31147,NE,Richardson County,7730,960.0,0.1242,926.0,8.0,4158.0,4077.0,81.0,1.9,56121.0,464.0,2281.0,1584.0,1248.0,8.319885243,40.90012552,28.40236686,22.37762238,693.9986,8.715391,-232.00140380859375,0.7153911590576172
31149,NE,Rock County,1241,172.0,0.1386,31.0,1.0,898.0,884.0,14.0,1.6,55648.0,54.0,322.0,291.0,273.0,5.744680851,34.25531915,30.95744681,29.04255319,89.15503,1.3194395,58.155029296875,0.31943953037261963
31151,NE,Saline County,14548,1237.0,0.085,1530.0,12.0,7211.0,7041.0,170.0,2.4,72948.0,1847.0,2655.0,2812.0,1843.0,20.17036147,28.99421208,30.70874741,20.12667904,1360.9326,10.363318,-169.0673828125,-1.6366815567016602
31153,NE,Sarpy County,196427,11259.0,0.0573,23741.0,137.0,98999.0,96926.0,2073.0,2.1,98619.0,5439.0,25060.0,42579.0,52633.0,4.326590354,19.93461193,33.87054434,41.86825337,23793.516,132.38803,52.515625,-4.611968994140625
31155,NE,Saunders County,23177,1687.0,0.0728,1750.0,32.0,11493.0,11272.0,221.0,1.9,86179.0,608.0,4601.0,5626.0,4711.0,3.910973884,29.59603757,36.18937347,30.30361508,1918.2885,30.026703,168.2884521484375,-1.973297119140625
31157,NE,Scotts Bluff County,35769,5280.0,0.1476,3789.0,60.0,17973.0,17540.0,433.0,2.4,56853.0,2559.0,6651.0,8835.0,6308.0,10.50794563,27.3108036,36.27889788,25.90235289,4001.316,56.422245,212.31591796875,-3.5777549743652344
31159,NE,Seward County,17625,1253.0,0.0711,1092.0,11.0,8874.0,8693.0,181.0,2.0,77778.0,563.0,3124.0,3888.0,3503.0,5.082144791,28.20003611,35.09658783,31.62123127,1314.8303,11.628943,222.830322265625,0.6289434432983398
31161,NE,Sheridan County,5006,709.0,0.1416,242.0,17.0,2781.0,2729.0,52.0,1.9,55388.0,363.0,1182.0,1292.0,788.0,10.0137931,32.60689655,35.64137931,21.73793103,670.0967,10.629256,428.0966796875,-6.370743751525879
31163,NE,Sherman County,3006,384.0,0.1277,221.0,6.0,1654.0,1620.0,34.0,2.1,58456.0,186.0,762.0,787.0,403.0,8.699719364,35.64078578,36.8101029,18.84939196,343.6856,5.1790605,122.68560791015625,-0.8209395408630371
31165,NE,Sioux County,1127,181.0,0.1606,21.0,0.0,768.0,754.0,14.0,1.8,60806.0,39.0,213.0,379.0,211.0,4.631828979,25.29691211,45.01187648,25.05938242,128.8929,-0.44302705,107.89289855957031,-0.4430270493030548
31167,NE,Stanton County,5765,461.0,0.08,181.0,3.0,3567.0,3500.0,67.0,1.9,75068.0,193.0,1265.0,1652.0,895.0,4.81897628,31.5855181,41.24843945,22.34706617,364.0339,2.747186,183.03390502929688,-0.25281405448913574
31169,NE,Thayer County,4854,547.0,0.1127,469.0,9.0,2706.0,2658.0,48.0,1.8,61125.0,194.0,1216.0,1275.0,803.0,5.561926606,34.86238532,36.55389908,23.02178899,567.11633,6.4677315,98.1163330078125,-2.532268524169922
31171,NE,Thomas County,665,90.0,0.1353,29.0,0.0,456.0,445.0,11.0,2.4,58818.0,35.0,126.0,208.0,136.0,6.930693069,24.95049505,41.18811881,26.93069307,79.293915,0.004267966,50.293914794921875,0.004267965909093618
31173,NE,Thurston County,6555,1256.0,0.1916,906.0,16.0,3237.0,3136.0,101.0,3.1,57129.0,282.0,1253.0,1411.0,748.0,7.634001083,33.91987006,38.19707634,20.24905252,918.80505,10.706255,12.8050537109375,-5.293745040893555
31175,NE,Valley County,4058,516.0,0.1272,279.0,7.0,2111.0,2068.0,43.0,2.0,55050.0,164.0,951.0,990.0,804.0,5.637676177,32.69164661,34.03231351,27.6383637,204.22853,5.4675527,-74.77146911621094,-1.532447338104248
31177,NE,Washington County,21167,1493.0,0.0705,2014.0,23.0,11412.0,11185.0,227.0,2.0,87368.0,582.0,3630.0,4909.0,5246.0,4.050950094,25.26623512,34.16858078,36.51423401,2000.72,20.905167,-13.280029296875,-2.0948333740234375
31179,NE,Wayne County,9899,1135.0,0.1147,694.0,8.0,5725.0,5611.0,114.0,2.0,65664.0,267.0,1783.0,1806.0,1603.0,4.891005679,32.66165964,33.08298223,29.36435245,734.15753,6.9671373,40.15753173828125,-1.032862663269043
31181,NE,Webster County,3339,368.0,0.1102,268.0,6.0,1673.0,1635.0,38.0,2.3,62679.0,146.0,812.0,924.0,527.0,6.060606061,33.70693234,38.35616438,21.87629722,429.2217,3.564743,161.22171020507812,-2.4352569580078125
31183,NE,Wheeler County,782,115.0,0.1471,45.0,2.0,560.0,552.0,8.0,1.4,55951.0,14.0,200.0,231.0,187.0,2.215189873,31.64556962,36.55063291,29.58860759,72.16087,1.6470892,27.160873413085938,-0.35291075706481934
31185,NE,York County,14312,1488.0,0.104,1909.0,13.0,7418.0,7272.0,146.0,2.0,68440.0,791.0,2831.0,3675.0,2287.0,8.253338898,29.53881469,38.3451586,23.86268781,1440.3481,19.595953,-468.65185546875,6.595952987670898
32001,NV,Churchill County,25798,2556.0,0.0991,3068.0,30.0,10951.0,10571.0,380.0,3.5,70149.0,1415.0,5888.0,7131.0,3300.0,7.979023345,33.20175933,40.21089433,18.608323,3128.865,27.002823,60.864990234375,-2.9971771240234375
32003,NV,Clark County,2322535,304986.0,0.1313,283172.0,2727.0,1150663.0,1083926.0,66737.0,5.8,70838.0,209995.0,439764.0,507886.0,434902.0,13.18611005,27.6138789,31.89142926,27.30858179,283139.6,2727.6204,-32.40625,0.620361328125
32005,NV,Douglas County,49662,4170.0,0.084,3357.0,47.0,22290.0,21431.0,859.0,3.9,91960.0,2456.0,9487.0,14722.0,12578.0,6.258440996,24.1750121,37.51497082,32.05157608,3832.323,46.037148,475.322998046875,-0.9628524780273438
32007,NV,Elko County,53979,4760.0,0.0882,3007.0,39.0,25746.0,24942.0,804.0,3.1,88757.0,4475.0,11516.0,12870.0,6138.0,12.7860796,32.90379725,36.77247921,17.53764393,3170.096,40.133636,163.095947265625,1.133636474609375
32009,NV,Esmeralda County,747,109.0,0.1459,61.0,3.0,414.0,400.0,14.0,3.4,57501.0,196.0,191.0,269.0,208.0,22.68518519,22.10648148,31.13425926,24.07407407,30.837866,1.9505556,-30.162134170532227,-1.0494444370269775
32011,NV,Eureka County,1863,199.0,0.1068,-64.0,1.0,1006.0,978.0,28.0,2.8,80291.0,50.0,398.0,464.0,202.0,4.488330341,35.72710952,41.65170557,18.13285458,8.742362,1.2145035,72.7423620223999,0.21450352668762207
32013,NV,Humboldt County,17296,1663.0,0.0961,-502.0,22.0,7832.0,7583.0,249.0,3.2,80255.0,1452.0,4037.0,3634.0,2252.0,12.76483516,35.49010989,31.94725275,19.7978022,582.58105,15.891233,1084.5810546875,-6.108766555786133
32015,NV,Lander County,5761,602.0,0.1045,451.0,6.0,3038.0,2939.0,99.0,3.3,90190.0,418.0,1382.0,1443.0,644.0,10.7537947,35.55441214,37.12374582,16.56804734,288.12436,5.27828,-162.87564086914062,-0.7217202186584473
32017,NV,Lincoln County,4440,530.0,0.1194,-63.0,5.0,2049.0,1971.0,78.0,3.8,63978.0,189.0,1472.0,929.0,607.0,5.911792305,46.04316547,29.05849234,18.98654989,549.2371,7.6873345,612.2371215820312,2.6873345375061035
32019,NV,Lyon County,61628,6757.0,0.1096,4448.0,89.0,23568.0,22454.0,1114.0,4.7,74741.0,5432.0,14206.0,16837.0,7580.0,12.33004199,32.24605607,38.21813642,17.20576552,4537.3896,85.96109,89.3896484375,-3.038909912109375
32021,NV,Mineral County,4537,727.0,0.1602,813.0,9.0,1667.0,1589.0,78.0,4.7,55704.0,304.0,1533.0,1065.0,376.0,9.273947529,46.76632093,32.48932276,11.47040879,711.07404,8.551166,-101.92596435546875,-0.4488344192504883
32023,NV,Nye County,54769,7936.0,0.1449,3744.0,139.0,17750.0,16779.0,971.0,5.5,51933.0,5530.0,14718.0,15940.0,5252.0,13.34459459,35.51640927,38.46525097,12.67374517,8458.769,83.7416,4714.7685546875,-55.258399963378906
32027,NV,Pershing County,6450,755.0,0.1171,1126.0,3.0,2501.0,2414.0,87.0,3.5,65315.0,710.0,2180.0,1590.0,462.0,14.36665318,44.11169567,32.17320923,9.348441926,756.5998,4.300038,-369.40020751953125,1.3000378608703613
32029,NV,Storey County,4165,299.0,0.0718,-53.0,6.0,2088.0,2007.0,81.0,3.9,90171.0,339.0,488.0,1462.0,1059.0,10.12544803,14.57586619,43.66786141,31.63082437,18.088602,3.7381003,71.08860206604004,-2.261899709701538
32031,NV,Washoe County,496980,50322.0,0.1013,53859.0,271.0,256315.0,247689.0,8626.0,3.4,80245.0,39049.0,81028.0,110593.0,114556.0,11.31114111,23.4710016,32.03495681,33.18290048,54744.82,269.28757,885.8203125,-1.712432861328125
32033,NV,White Pine County,8746,912.0,0.1043,297.0,14.0,4512.0,4379.0,133.0,2.9,67639.0,780.0,2687.0,2253.0,943.0,11.70643854,40.32717995,33.81359748,14.15278403,777.08466,11.159603,480.08465576171875,-2.8403968811035156
32510,NV,Carson City,58065,7235.0,0.1246,7353.0,49.0,25216.0,24243.0,973.0,3.9,62859.0,4599.0,11503.0,15733.0,10334.0,10.90611587,27.27833242,37.3093979,24.50615381,7292.0425,53.928925,-60.95751953125,4.928924560546875
33001,NH,Belknap County,64705,5552.0,0.0858,7598.0,58.0,30876.0,30170.0,706.0,2.3,77531.0,3023.0,14413.0,15477.0,15901.0,6.192895481,29.52636539,31.70606793,32.5746712,7980.31,58.280544,382.31005859375,0.2805442810058594
33003,NH,Carroll County,52154,4843.0,0.0929,5766.0,44.0,23222.0,22674.0,548.0,2.4,71981.0,1801.0,10433.0,12674.0,15788.0,4.425496363,25.63642618,31.14310989,38.79496756,5739.034,42.685455,-26.9658203125,-1.314544677734375
33005,NH,Cheshire County,77463,6432.0,0.083,9172.0,59.0,39128.0,38171.0,957.0,2.4,76227.0,3321.0,17325.0,15089.0,19510.0,6.011403747,31.3603041,27.31287899,35.31541316,9041.987,65.53303,-130.0126953125,6.533027648925781
33007,NH,Coos County,31476,3810.0,0.121,3486.0,48.0,14249.0,13815.0,434.0,3.0,52292.0,2564.0,9490.0,7502.0,4941.0,10.46658775,38.73943748,30.62415806,20.16981671,3646.8828,50.956657,160.8828125,2.9566574096679688
33009,NH,Grafton County,93131,8774.0,0.0942,13198.0,43.0,48551.0,47531.0,1020.0,2.1,81205.0,4027.0,17026.0,15330.0,29573.0,6.105585542,25.81417915,23.24276791,44.8374674,12970.198,43.33448,-227.8017578125,0.33448028564453125
33011,NH,Hillsborough County,427493,27790.0,0.065,53041.0,238.0,239052.0,233468.0,5584.0,2.3,96415.0,21393.0,78060.0,81649.0,123888.0,7.014328339,25.59428178,26.77104167,40.62034821,52995.88,236.95044,-45.12109375,-1.049560546875
33013,NH,Merrimack County,156459,11090.0,0.0709,18277.0,110.0,82076.0,80383.0,1693.0,2.1,84898.0,7043.0,31608.0,30738.0,42673.0,6.284913708,28.20581464,27.42945869,38.07981296,19606.412,112.342316,1329.412109375,2.342315673828125
33015,NH,Rockingham County,319633,17191.0,0.0538,37721.0,212.0,187161.0,182773.0,4388.0,2.3,107445.0,9156.0,58756.0,61873.0,105250.0,3.895590019,24.99882996,26.32501542,44.7805646,37708.77,212.01915,-12.23046875,0.0191497802734375
33017,NH,Strafford County,132571,11209.0,0.0846,16806.0,74.0,73343.0,71801.0,1542.0,2.1,82845.0,4759.0,23287.0,26736.0,34287.0,5.343048648,26.1448989,30.01717769,38.49487476,16661.31,78.0459,-144.689453125,4.0458984375
33019,NH,Sullivan County,43918,4273.0,0.0973,5401.0,28.0,22675.0,22190.0,485.0,2.1,74700.0,2910.0,12160.0,7761.0,10027.0,8.856290705,37.00773023,23.61981861,30.51616045,5288.0723,28.759335,-112.927734375,0.7593345642089844
34001,NJ,Atlantic County,275382,30748.0,0.1117,38341.0,245.0,122428.0,115832.0,6596.0,5.4,76108.0,21485.0,61964.0,49272.0,60079.0,11.1436722,32.13900415,25.5560166,31.16130705,38362.566,244.95044,21.56640625,-0.049560546875
34003,NJ,Bergen County,953540,66461.0,0.0697,151626.0,601.0,504861.0,487201.0,17660.0,3.5,113885.0,48060.0,136071.0,137257.0,356861.0,7.085893234,20.06210109,20.23696312,52.61504256,151582.8,600.1384,-43.203125,-0.861572265625
34005,NJ,Burlington County,466101,29915.0,0.0642,63174.0,330.0,246708.0,238085.0,8623.0,3.5,100188.0,18595.0,86704.0,87306.0,139451.0,5.599959043,26.11125834,26.29255306,41.99622955,63209.082,331.631,35.08203125,1.631011962890625
34007,NJ,Camden County,524649,64621.0,0.1232,74786.0,420.0,269575.0,258219.0,11356.0,4.2,81372.0,36862.0,105529.0,92318.0,127919.0,10.16523821,29.10117255,25.45804516,35.27554408,74602.38,418.2237,-183.6171875,-1.77630615234375
34009,NJ,Cape May County,95405,9063.0,0.095,12074.0,80.0,47265.0,44058.0,3207.0,6.8,80845.0,3893.0,22984.0,18545.0,27192.0,5.361225108,31.65229845,25.53915223,37.44732421,12324.9375,102.28522,250.9375,22.28521728515625
34011,NJ,Cumberland County,151347,22152.0,0.1464,23571.0,137.0,69010.0,65338.0,3672.0,5.3,60892.0,19294.0,40316.0,24926.0,18484.0,18.72840225,39.13414871,24.19530188,17.94214716,15790.328,163.29424,-7780.671875,26.294235229492188
34013,NJ,Essex County,849724,128727.0,0.1515,124876.0,519.0,388290.0,369991.0,18299.0,4.7,74747.0,76050.0,159352.0,122356.0,218230.0,13.20340007,27.66585415,21.24280367,37.88794211,124918.71,518.26666,42.7109375,-0.73333740234375
34015,NJ,Gloucester County,306767,22578.0,0.0736,37915.0,249.0,160615.0,154432.0,6183.0,3.8,97851.0,12584.0,65170.0,56848.0,75003.0,6.003673576,31.09181556,27.12149042,35.78302044,37849.63,249.67351,-65.37109375,0.6735076904296875
34017,NJ,Hudson County,702381,98969.0,0.1409,106207.0,377.0,377810.0,363504.0,14306.0,3.8,82361.0,62330.0,116789.0,89005.0,246539.0,12.11083758,22.69232488,17.29384082,47.90299672,106398.48,376.12674,191.4765625,-0.873260498046875
34019,NJ,Hunterdon County,129805,5227.0,0.0403,16719.0,100.0,68058.0,65989.0,2069.0,3.0,137334.0,3957.0,17862.0,19207.0,53286.0,4.195648486,18.93926542,20.36538298,56.49970311,16758.451,97.58515,39.451171875,-2.4148483276367188
34021,NJ,Mercer County,380779,38810.0,0.1019,53807.0,255.0,215471.0,208265.0,7206.0,3.3,94832.0,26146.0,63662.0,53192.0,116529.0,10.07440402,24.52982133,20.49559009,44.90018457,53110.13,251.4534,-696.87109375,-3.546600341796875
34023,NJ,Middlesex County,861094,69157.0,0.0803,125592.0,431.0,462334.0,446142.0,16192.0,3.5,102073.0,63581.0,138873.0,123625.0,268170.0,10.69938696,23.36949663,20.80356887,45.12754754,106286.7,502.93942,-19305.296875,71.93942260742188
34025,NJ,Monmouth County,644228,40420.0,0.0627,92417.0,526.0,347680.0,335679.0,12001.0,3.5,117699.0,26484.0,97317.0,101186.0,230464.0,5.814895565,21.36717232,22.21665997,50.60127215,92127.55,523.0707,-289.453125,-2.9293212890625
34027,NJ,Morris County,511219,22171.0,0.0434,78007.0,312.0,268634.0,260117.0,8517.0,3.2,131562.0,17729.0,68681.0,68503.0,207434.0,4.89282373,18.95448286,18.90535868,57.24733474,77553.35,311.4285,-453.6484375,-0.571502685546875
34029,NJ,Ocean County,655663,72554.0,0.1107,85523.0,759.0,298173.0,286624.0,11549.0,3.9,81152.0,29192.0,145054.0,116459.0,147739.0,6.658090885,33.08381458,26.56188704,33.6962075,85241.31,754.483,-281.6875,-4.51702880859375
34031,NJ,Passaic County,513634,62652.0,0.122,78751.0,367.0,253380.0,241287.0,12093.0,4.8,78779.0,51716.0,116947.0,73336.0,105257.0,14.89275923,33.67745986,21.11871357,30.31106734,59090.65,370.69772,-19660.3515625,3.697723388671875
34033,NJ,Salem County,65157,6898.0,0.1059,7317.0,45.0,30632.0,29159.0,1473.0,4.8,76005.0,4495.0,17532.0,12459.0,10877.0,9.908956639,38.64823755,27.46511474,23.97769107,8300.679,73.737854,983.6787109375,28.73785400390625
34035,NJ,Somerset County,347047,17692.0,0.051,45644.0,111.0,179197.0,173376.0,5821.0,3.2,134735.0,15033.0,43930.0,45278.0,140175.0,6.15057934,17.97345509,18.52497382,57.35099175,45764.062,114.911026,120.0625,3.9110260009765625
34037,NJ,Sussex County,145575,8578.0,0.0589,19449.0,144.0,77614.0,74621.0,2993.0,3.9,111308.0,4838.0,29260.0,29330.0,42236.0,4.578664446,27.69155058,27.7577983,39.97198667,19311.25,142.7838,-137.75,-1.2162017822265625
34039,NJ,Union County,570417,54080.0,0.0948,81928.0,393.0,289422.0,277712.0,11710.0,4.0,96483.0,53601.0,104348.0,81995.0,150614.0,13.72420998,26.71767061,20.99432095,38.56379846,82068.15,393.1997,140.1484375,0.19970703125
34041,NJ,Warren County,110903,7628.0,0.0688,13790.0,79.0,59058.0,56933.0,2125.0,3.6,97729.0,4811.0,24638.0,21412.0,29147.0,6.013148685,30.79442056,26.76232377,36.43010699,14330.358,92.5214,540.3583984375,13.521400451660156
35001,NM,Bernalillo County,672957,92866.0,0.138,95228.0,835.0,338098.0,325772.0,12326.0,3.6,65034.0,45548.0,105929.0,145610.0,177818.0,9.590970826,22.30530317,30.66086902,37.44285699,95153.5,825.6824,-74.5,-9.317626953125
35003,NM,Catron County,3793,753.0,0.1985,231.0,11.0,1201.0,1142.0,59.0,4.9,44247.0,73.0,1102.0,1227.0,626.0,2.410832232,36.39365918,40.52179657,20.67371202,360.4786,8.781139,129.47860717773438,-2.218860626220703
35005,NM,Chaves County,63892,12152.0,0.1902,9105.0,124.0,27534.0,26348.0,1186.0,4.3,47855.0,8002.0,11569.0,14776.0,7642.0,19.05737217,27.55245421,35.19016885,18.20000476,9121.655,118.00754,16.6552734375,-5.992462158203125
35006,NM,Cibola County,26871,7313.0,0.2722,4838.0,51.0,8215.0,7762.0,453.0,5.5,45674.0,2705.0,5900.0,6435.0,3490.0,14.59794927,31.84025904,34.72746897,18.83432272,4754.9043,47.80634,-83.095703125,-3.1936607360839844
35007,NM,Colfax County,12272,2148.0,0.175,1060.0,13.0,5335.0,5125.0,210.0,3.9,49966.0,877.0,3008.0,3140.0,2218.0,9.488261387,32.54354647,33.97165422,23.99653792,1258.5812,12.53704,198.5811767578125,-0.46296024322509766
35009,NM,Curry County,47430,8131.0,0.1714,5998.0,98.0,22276.0,21551.0,725.0,3.3,52463.0,5294.0,7889.0,10169.0,6317.0,17.8435404,26.59004348,34.27483232,21.29158381,5973.45,88.26855,-24.5498046875,-9.731452941894531
35011,NM,De Baca County,1692,317.0,0.1874,336.0,3.0,724.0,699.0,25.0,3.5,45208.0,135.0,261.0,607.0,91.0,12.34003656,23.85740402,55.48446069,8.31809872,321.45166,3.1791902,-14.54833984375,0.17919015884399414
35013,NM,Doña Ana County,223530,50613.0,0.2264,34852.0,319.0,99295.0,94887.0,4408.0,4.4,52011.0,23888.0,31456.0,39133.0,43242.0,17.34546432,22.84071188,28.41510612,31.39871768,31464.76,152.14203,-3387.240234375,-166.85797119140625
35015,NM,Eddy County,60203,7904.0,0.1313,6455.0,96.0,31250.0,30199.0,1051.0,3.4,65063.0,6260.0,10886.0,14838.0,7907.0,15.69276278,27.28936352,37.19636008,19.82151362,6472.919,83.020676,17.9189453125,-12.979324340820312
35017,NM,Grant County,27693,5330.0,0.1925,5280.0,46.0,11589.0,11108.0,481.0,4.2,47099.0,2133.0,5561.0,7007.0,5932.0,10.33780837,26.95197014,33.96016091,28.75006058,5111.694,43.84321,-168.30615234375,-2.1567916870117188
35019,NM,Guadalupe County,4316,883.0,0.2046,744.0,3.0,1442.0,1360.0,82.0,5.7,43862.0,546.0,1371.0,821.0,503.0,16.84665227,42.30175872,25.33168775,15.51990127,653.5473,5.849771,-90.45269775390625,2.849771022796631
35021,NM,Harding County,621,104.0,0.1675,43.0,0.0,281.0,271.0,10.0,3.6,45217.0,57.0,186.0,111.0,154.0,11.22047244,36.61417323,21.8503937,30.31496063,14.537348,-0.71962166,-28.4626522064209,-0.7196216583251953
35023,NM,Hidalgo County,4011,988.0,0.2463,605.0,4.0,1894.0,1829.0,65.0,3.4,43610.0,436.0,1087.0,851.0,513.0,15.1021822,37.65154139,29.47696571,17.7693107,559.41016,6.333025,-45.58984375,2.3330249786376953
35025,NM,Lea County,72343,12954.0,0.1791,7731.0,119.0,29141.0,27846.0,1295.0,4.4,59194.0,10680.0,14264.0,12112.0,6682.0,24.41812611,32.61237368,27.69216699,15.27733321,7723.6323,113.80478,-7.36767578125,-5.195220947265625
35027,NM,Lincoln County,20343,3517.0,0.1729,2757.0,29.0,8846.0,8487.0,359.0,4.1,54344.0,1294.0,4301.0,5630.0,4535.0,8.210659898,27.29060914,35.72335025,28.77538071,2733.914,28.315094,-23.0859375,-0.684906005859375
